"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.35958539952282e-206,2.68582054189824,0.357,0,5.9787354169056e-202,"Platelet","RP11-879F14.2"
6.79715471137615e-202,3.37879426537526,0.5,0.001,9.32161797118125e-198,"Platelet","C2orf88"
1.26795063995154e-200,5.06610738806574,0.929,0.008,1.73886750762954e-196,"Platelet","SPARC"
7.73117953869377e-200,7.24337681790116,1,0.01,1.06025396193646e-195,"Platelet","PF4"
1.54566321535261e-188,3.77314469879572,0.571,0.002,2.11972253353457e-184,"Platelet","CMTM5"
1.55575260139897e-185,6.55425273873039,0.929,0.01,2.13355911755854e-181,"Platelet","GNG11"
8.97429958656853e-176,2.90425162420719,0.571,0.003,1.23073544530201e-171,"Platelet","GP1BA"
7.28103586679848e-172,2.4685815487899,0.357,0,9.98521258772743e-168,"Platelet","ITGB3"
2.82806755201064e-168,6.20993284467427,0.929,0.011,3.87841184082739e-164,"Platelet","SDPR"
9.53179374950985e-165,2.50958574903499,0.429,0.001,1.30719019480778e-160,"Platelet","SCGB1C1"
1.2339246634896e-155,3.08001320546682,0.5,0.002,1.69220428350964e-151,"Platelet","CLEC1B"
1.43991939311211e-155,2.94988119647636,0.5,0.002,1.97470545571395e-151,"Platelet","AC147651.3"
2.50568199562427e-132,2.08456158066413,0.286,0,3.43629228879912e-128,"Platelet","PVALB"
2.50568199562427e-132,1.61190965223562,0.286,0,3.43629228879912e-128,"Platelet","SCN1B"
2.80964363586665e-132,1.86410721217861,0.286,0,3.85314528222752e-128,"Platelet","ARHGAP6"
6.20695411443008e-130,4.67314050385357,0.714,0.008,8.51221687252941e-126,"Platelet","ACRBP"
3.44402117258084e-129,2.87403091243395,0.357,0.001,4.72313063607736e-125,"Platelet","FAXDC2"
2.24605935988604e-124,4.61265313763854,0.643,0.007,3.08024580614772e-120,"Platelet","MYL9"
2.27584366677649e-118,6.09913491629247,0.857,0.015,3.12109200461728e-114,"Platelet","CLU"
9.05141281828305e-115,2.86524338721772,0.357,0.002,1.24131075389934e-110,"Platelet","C19orf33"
1.77238556345072e-110,2.57578784229962,0.286,0.001,2.43064956171632e-106,"Platelet","PDZK1IP1"
1.94981688447858e-110,1.49968353904665,0.286,0.001,2.67397887537392e-106,"Platelet","TUBA8"
2.14497171222517e-110,1.68772896507317,0.286,0.001,2.94161420614559e-106,"Platelet","CTTN"
3.68454824792992e-110,8.57586215005775,1,0.024,5.05298946721109e-106,"Platelet","PPBP"
1.64134195286341e-103,2.52743006309819,0.357,0.002,2.25093635415688e-99,"Platelet","ESAM"
1.08141208962264e-101,3.19740887158202,0.571,0.007,1.48304853970848e-97,"Platelet","RP11-367G6.3"
4.01902478198963e-100,4.7192517633163,1,0.027,5.51169058602058e-96,"Platelet","NRGN"
9.60438744337751e-100,5.80342907018703,0.786,0.015,1.31714569398479e-95,"Platelet","TUBB1"
5.45987656479085e-96,3.5739709003303,0.643,0.01,7.48767472095418e-92,"Platelet","F13A1"
7.87333426449559e-95,2.39449892326148,0.286,0.001,1.07974906103293e-90,"Platelet","FSTL1"
2.38314364024965e-94,4.27805901908991,1,0.029,3.26824318823838e-90,"Platelet","RGS18"
5.14160707207203e-94,2.35763818292628,0.357,0.002,7.05119993863958e-90,"Platelet","ALOX12"
1.09592376484964e-85,4.94950709081206,0.714,0.015,1.50294985111479e-81,"Platelet","CA2"
3.6026002764774e-83,2.76393512291743,0.571,0.009,4.9406060191611e-79,"Platelet","PTGS1"
1.20495916234011e-78,5.71843577198188,0.857,0.025,1.65248099523322e-74,"Platelet","CD9"
1.55672153310151e-78,2.51460992831887,0.429,0.005,2.13488791049541e-74,"Platelet","C6orf25"
1.07481011434135e-76,5.65755042626842,0.929,0.031,1.47399459080773e-72,"Platelet","HIST1H2AC"
1.52879240550545e-74,3.35684167561861,0.714,0.018,2.09658590491018e-70,"Platelet","SNCA"
4.27239148200152e-70,2.71404882146481,0.571,0.011,5.85915767841689e-66,"Platelet","GAS2L1"
2.53397633461497e-69,3.18517862106177,0.357,0.004,3.47509514529097e-65,"Platelet","HIST1H2BJ"
4.86793936813823e-62,4.15866465672893,0.643,0.018,6.67589204946477e-58,"Platelet","MMD"
2.03974223855566e-60,1.59329687602564,0.286,0.003,2.79730250595523e-56,"Platelet","PCP2"
8.27272399832168e-54,4.79847146135116,0.571,0.016,1.13452136912984e-49,"Platelet","TSC22D1"
5.04588215927485e-52,3.43168268731217,0.357,0.006,6.91992279322953e-48,"Platelet","DMTN"
1.31587089660793e-47,1.81713668005139,0.286,0.004,1.80458534760812e-43,"Platelet","ANKRD9"
1.08761865619081e-41,1.57507916447882,0.286,0.005,1.49156022510008e-37,"Platelet","ABCC3"
1.57469330432225e-40,4.15264161714496,0.857,0.056,2.15953439754754e-36,"Platelet","RUFY1"
2.37465075928242e-40,3.98939813489618,0.714,0.037,3.25659605127992e-36,"Platelet","PGRMC1"
4.49255188028316e-37,3.81862757134939,0.571,0.025,6.16108564862033e-33,"Platelet","TPM1"
3.18904872097552e-35,3.16372013511628,0.429,0.014,4.37346141594583e-31,"Platelet","MAP3K7CL"
1.24524747906666e-32,2.13902580071207,0.357,0.01,1.70773239279202e-28,"Platelet","SENCR"
4.69672870820726e-31,4.08676415746245,0.786,0.062,6.44109375043544e-27,"Platelet","MPP1"
9.43777549516917e-28,4.10527018242254,0.857,0.087,1.2942965314075e-23,"Platelet","NGFRAP1"
9.31812449301494e-27,2.20842018782521,0.357,0.013,1.27788759297207e-22,"Platelet","TPTEP1"
3.14750578696087e-26,3.27587579787252,0.714,0.059,4.31648943623814e-22,"Platelet","PDLIM1"
5.35375502700073e-26,1.74547025690446,0.286,0.008,7.3421396440288e-22,"Platelet","NEXN"
1.60793382813563e-25,2.34599543503712,0.429,0.02,2.2051204519052e-21,"Platelet","MLH3"
3.50014708487854e-24,4.35872035283583,0.929,0.126,4.80010171220243e-20,"Platelet","TPM4"
8.4061638945868e-23,3.16829628620961,0.714,0.071,1.15282131650363e-18,"Platelet","ACTN1"
1.53201163043111e-22,1.89019411874293,0.286,0.01,2.10100074997323e-18,"Platelet","SCFD2"
2.36148457351995e-22,3.77684862593663,0.857,0.109,3.23853994412526e-18,"Platelet","ILK"
5.5006745395828e-21,1.79373257918571,0.286,0.011,7.54362506358386e-17,"Platelet","FAM63A"
1.37875617665211e-19,3.70260994852981,0.643,0.064,1.89082622066071e-15,"Platelet","SNN"
1.41094187077354e-19,3.72831076109605,0.571,0.05,1.93496568157884e-15,"Platelet","PARVB"
1.66419255092247e-19,4.13214321639927,0.786,0.107,2.28227366433508e-15,"Platelet","GRAP2"
8.3027146341243e-19,2.53653473370437,0.429,0.028,1.13863428492381e-14,"Platelet","TMEM91"
8.89700719618612e-19,3.29651401008567,0.571,0.053,1.22013556688497e-14,"Platelet","MARCH2"
9.2483076633611e-19,1.71349076083594,0.286,0.012,1.26831291295334e-14,"Platelet","HIST1H2BD"
8.38505961074948e-18,1.92498548637014,0.286,0.013,1.14992707501818e-13,"Platelet","FAH"
9.59315040246108e-18,2.82680845575851,0.5,0.043,1.31560464619351e-13,"Platelet","PLA2G12A"
1.182580968984e-17,2.55744250462804,0.429,0.03,1.62179154086465e-13,"Platelet","PNMA1"
6.41718852794397e-17,3.66786015029016,0.714,0.098,8.80053234722237e-13,"Platelet","ODC1"
2.39677619565644e-16,2.02987284774593,0.357,0.022,3.28693887472324e-12,"Platelet","P2RX1"
8.32421448163425e-16,2.85804863655491,0.5,0.048,1.14158277401132e-11,"Platelet","GSN"
4.57838236553466e-15,4.65520024325946,0.786,0.141,6.27879357609424e-11,"Platelet","NCOA4"
5.40619498277912e-15,1.39981866613998,0.286,0.016,7.41405579938329e-11,"Platelet","DAAM1"
6.40603826020826e-15,3.752637861567,0.786,0.148,8.78524087004961e-11,"Platelet","CTSA"
8.04204905013142e-15,3.89422461788409,0.857,0.18,1.10288660673502e-10,"Platelet","FERMT3"
1.67121094659358e-14,1.46135315837773,0.357,0.025,2.29189869215844e-10,"Platelet","H1F0"
2.03264246537451e-14,2.54768765749528,0.5,0.053,2.7875658770146e-10,"Platelet","TUBA1C"
2.7807019044598e-14,1.79954959647547,0.286,0.017,3.81345459177616e-10,"Platelet","KIAA0513"
7.75712436695441e-14,1.45104515134299,0.286,0.017,1.06381203568413e-09,"Platelet","MGLL"
9.24728256842402e-14,3.30573265093332,1,0.36,1.26817233143367e-09,"Platelet","CALM3"
1.06180514779139e-13,2.23606950549175,0.5,0.055,1.45615957968111e-09,"Platelet","UBL4A"
1.47742222478098e-13,2.68513169164363,0.714,0.122,2.02613683906464e-09,"Platelet","CAPN1"
1.80320693731845e-13,3.45972823567882,0.571,0.076,2.47291799383853e-09,"Platelet","HIST1H2BK"
2.18196317162383e-13,2.1684733563228,0.5,0.055,2.99234429356492e-09,"Platelet","CHMP6"
3.94950101460468e-13,3.1659887453449,0.5,0.059,5.41634569142886e-09,"Platelet","MFSD1"
4.37292388833633e-13,3.5549296103582,0.857,0.218,5.99702782046444e-09,"Platelet","CDKN2D"
5.37605423210603e-13,2.48762948157277,0.286,0.019,7.3727207739102e-09,"Platelet","GMPR"
6.95561612807886e-13,2.5505543052138,0.429,0.043,9.53893195804734e-09,"Platelet","CD151"
7.03880964960755e-13,4.64958234335771,1,0.42,9.65302355347179e-09,"Platelet","GPX1"
1.04727014612192e-12,2.7320496450984,0.357,0.03,1.43622627839161e-08,"Platelet","FHL1"
1.58012968988946e-12,3.65699783131431,1,0.413,2.1669898567144e-08,"Platelet","RGS10"
2.71390228490909e-12,2.79784092910109,0.5,0.062,3.72184559352432e-08,"Platelet","RNF11"
3.23585902408342e-12,2.85930111535144,1,0.313,4.43765706562801e-08,"Platelet","CCL5"
4.10999211161688e-12,1.6819200724897,0.286,0.02,5.63644318187138e-08,"Platelet","ABHD16A"
5.76083906775591e-12,1.97803562446517,0.357,0.032,7.90041469752046e-08,"Platelet","HIST2H2BE"
1.10888124803219e-11,1.55765320220598,0.286,0.021,1.52071974355134e-07,"Platelet","CD27-AS1"
2.10899218703921e-11,2.15528484939639,0.429,0.048,2.89227188530558e-07,"Platelet","SWI5"
3.36481584890701e-11,2.59268158459317,0.643,0.116,4.61450845519108e-07,"Platelet","RSU1"
4.17888101699513e-11,2.57369472137926,0.429,0.049,5.73091742670712e-07,"Platelet","MCUR1"
7.20416490933909e-11,2.77286348258991,0.357,0.036,9.87979175666763e-07,"Platelet","SLC40A1"
7.55484972191559e-11,3.51444163527509,1,0.51,1.0360720908635e-06,"Platelet","TAGLN2"
1.01065792470456e-10,2.29277625453875,0.5,0.073,1.38601627793983e-06,"Platelet","LEPROT"
2.86504137538469e-10,-3.40458752314787,0.929,1,3.92911774220256e-06,"Platelet","MALAT1"
3.18733432750591e-10,-3.37949631275371,0.357,0.991,4.37111029674161e-06,"Platelet","RPL14"
5.61024898920583e-10,3.1136243046612,0.857,0.284,7.69389546379688e-06,"Platelet","PRDX6"
5.77321308660977e-10,-3.13461532151387,0.286,0.99,7.91738442697664e-06,"Platelet","RPL29"
6.21124685467138e-10,3.85473765226727,0.786,0.248,8.51810393649632e-06,"Platelet","TUBA4A"
7.94575805151351e-10,-2.1944577686287,0.643,0.998,1.08968125918456e-05,"Platelet","RPL15"
8.04427005022332e-10,2.56588082626116,0.643,0.141,1.10319119468763e-05,"Platelet","TPST2"
8.44480198353642e-10,-3.00306385341612,0.429,0.996,1.15812014402218e-05,"Platelet","RPL21"
9.06407193544457e-10,-2.78066765467546,0.429,0.995,1.24304682522687e-05,"Platelet","EEF1A1"
9.89836901029207e-10,-3.59844654141836,0.143,0.963,1.35746232607145e-05,"Platelet","RPS24"
1.0259716407156e-09,2.23519882212383,1,0.852,1.40701750807738e-05,"Platelet","MYL6"
1.0824893186971e-09,2.20001403680675,0.429,0.058,1.48452585166121e-05,"Platelet","MPST"
1.22791205773397e-09,-3.40811384523774,0.286,0.981,1.68395859597636e-05,"Platelet","RPL9"
1.25814881261494e-09,-2.73037142967097,0.571,0.998,1.72542528162012e-05,"Platelet","RPL3"
1.28315089697495e-09,-3.07951534101885,0.357,0.99,1.75971314011145e-05,"Platelet","RPS15A"
1.28600546173762e-09,-3.02204328223776,0.357,0.995,1.76362789022697e-05,"Platelet","RPL23A"
1.78203342611168e-09,2.71188422089747,0.357,0.041,2.44388064056956e-05,"Platelet","XPNPEP1"
1.78382459419425e-09,-2.76346569157642,0.429,1,2.44633704847799e-05,"Platelet","RPL11"
1.8276920047782e-09,2.54507769591158,1,0.912,2.50649681535282e-05,"Platelet","OAZ1"
1.96204521713661e-09,2.75010832358085,0.643,0.15,2.69074881078115e-05,"Platelet","H2AFJ"
2.01419743436939e-09,-2.69092800764822,0.643,1,2.76227036149418e-05,"Platelet","RPL10"
2.26191044603849e-09,3.18367896500642,0.643,0.153,3.10198398569718e-05,"Platelet","LIMS1"
2.29811371476783e-09,-2.551777413342,0.429,0.996,3.1516331484326e-05,"Platelet","RPS4X"
2.3378114251129e-09,-2.89726198802654,0.286,0.984,3.20607458839983e-05,"Platelet","GNB2L1"
2.74648013781293e-09,-3.18295801686623,0.286,0.974,3.76652286099665e-05,"Platelet","RPL7"
2.9026348100209e-09,3.02825277990262,0.714,0.195,3.98067337846266e-05,"Platelet","YWHAH"
3.77811051600548e-09,-3.28961594895692,0.429,0.977,5.18130076164992e-05,"Platelet","RPS27A"
4.16343398112756e-09,-2.78553642272989,0.357,1,5.70973336171834e-05,"Platelet","RPS6"
4.21102931383257e-09,-3.09109216013884,0.214,0.978,5.77500560098998e-05,"Platelet","RPL5"
4.54667306670169e-09,3.0748060287884,0.643,0.152,6.2353074436747e-05,"Platelet","MAX"
4.98005310400244e-09,-2.49782396807692,0.571,0.996,6.82964482682894e-05,"Platelet","RPS27"
5.94060754782126e-09,2.49527986844333,1,0.858,8.14694919108207e-05,"Platelet","SH3BGRL3"
6.00200964848012e-09,-2.20459785187308,0.429,0.995,8.23115603192563e-05,"Platelet","RPL26"
6.63777026378249e-09,-3.33971419690361,0.143,0.963,9.10303813975131e-05,"Platelet","RPSA"
6.79304982892099e-09,-2.81073538780717,0.286,0.985,9.31598853538224e-05,"Platelet","RPS25"
6.9595925913323e-09,-2.61247048503874,0.357,0.999,9.54438527975311e-05,"Platelet","RPL32"
7.04698541535738e-09,-2.75174923723711,0.286,0.986,9.66423579862112e-05,"Platelet","RPS23"
8.08141510827695e-09,-2.40100499432518,0.5,0.987,0.00011082852679491,"Platelet","RPL30"
8.17051061383438e-09,1.69223636543055,0.357,0.044,0.000112050382558125,"Platelet","PACSIN2"
9.71650071764723e-09,-2.12649394474671,0.857,1,0.000133252090841814,"Platelet","RPL13A"
1.06890554320072e-08,-3.62221507441306,0.071,0.892,0.000146589706194547,"Platelet","RPS4Y1"
1.1132666230129e-08,2.21607009003549,0.286,0.029,0.00015267338467999,"Platelet","TMEM140"
1.21920799335421e-08,2.92187932984066,0.857,0.383,0.000167202184208596,"Platelet","H3F3A"
1.38062590500157e-08,2.30556902064359,0.5,0.092,0.000189339036611915,"Platelet","NT5C3A"
1.4080826021633e-08,2.00835920790227,0.429,0.063,0.000193104448060674,"Platelet","ATP2A3"
1.41718250020375e-08,1.66795904705145,0.286,0.029,0.000194352408077942,"Platelet","GLA"
1.42333872963069e-08,2.07083961393804,1,0.792,0.000195196673381552,"Platelet","ITM2B"
1.51405014988376e-08,2.42671664108946,1,0.993,0.000207636837555058,"Platelet","ACTB"
1.63046674769259e-08,2.66221371296935,0.571,0.12,0.000223602209778562,"Platelet","RAB11A"
1.64691005538579e-08,-2.50473570714271,0.357,0.966,0.000225857244995607,"Platelet","RPL17"
1.72923150947277e-08,-2.60767653039479,0.643,0.982,0.000237146809209096,"Platelet","RPS3A"
1.76870641113194e-08,-2.18428507605309,0.429,0.997,0.000242560397222634,"Platelet","RPL6"
1.82737048780347e-08,-2.28950002269844,0.429,0.994,0.000250605588697368,"Platelet","RPL27A"
2.3868520950159e-08,-2.51280204401893,0.286,0.998,0.00032733289631048,"Platelet","RPL18A"
2.42824928663339e-08,-2.46005750173426,0.357,0.999,0.000333010107168903,"Platelet","RPS14"
2.44796786690935e-08,-2.3415635350594,0.429,0.999,0.000335714313267948,"Platelet","RPS3"
2.48007398065795e-08,2.26196468352667,0.929,0.526,0.000340117345707432,"Platelet","ARPC5"
2.57423112045588e-08,2.33317034559337,0.357,0.048,0.00035303005585932,"Platelet","CYB5R1"
2.73914369057448e-08,2.03095496315582,0.429,0.067,0.000375646165725384,"Platelet","HIST1H1C"
3.41413994113524e-08,-2.57737012709799,0.214,0.978,0.000468215151527287,"Platelet","RPS10"
3.65258255628749e-08,2.62266508752352,1,0.747,0.000500915171769266,"Platelet","ARPC1B"
3.66202054723985e-08,-2.57808569649353,0.214,0.962,0.000502209497848473,"Platelet","RPL27"
4.17230147071763e-08,-3.28520844591492,0.143,0.885,0.000572189423694216,"Platelet","BTG1"
4.69702759896693e-08,-2.28143825828386,0.429,0.998,0.000644150364922325,"Platelet","RPL19"
5.77974939026033e-08,1.43929354043446,0.286,0.031,0.000792634831380301,"Platelet","AGPAT1"
6.13750701100587e-08,-2.19953484267263,0.429,0.99,0.000841697711489345,"Platelet","RPL10A"
6.8170586366828e-08,-2.42843682529567,0.214,0.99,0.000934891421434679,"Platelet","RPS16"
7.0827745912736e-08,-2.24273867157664,0.571,1,0.000971331707447262,"Platelet","RPL13"
7.26974982583305e-08,-2.53738555822255,0.214,0.933,0.000996973491114745,"Platelet","HNRNPA1"
7.5324481299246e-08,2.98037861323257,0.643,0.182,0.00103299993653786,"Platelet","DNAJB6"
9.20141204290567e-08,-2.32996030153779,0.357,0.971,0.00126188164756408,"Platelet","RPS13"
9.38952851104334e-08,2.39228371440121,0.714,0.244,0.00128767994000448,"Platelet","ASAH1"
1.02017975473806e-07,-2.25528227498254,0.429,0.997,0.00139907451564778,"Platelet","RPS12"
1.04918951459225e-07,-2.32251315744887,0.286,0.996,0.00143885850031181,"Platelet","RPL12"
1.08097474553203e-07,2.21119162739468,1,0.873,0.00148244876602262,"Platelet","MYL12A"
1.38117146598194e-07,-2.16708394446953,0.429,0.975,0.00189413854844763,"Platelet","RPL31"
1.4245536533007e-07,-2.03517057635943,0.357,0.993,0.00195363288013658,"Platelet","RPS7"
1.5672018581907e-07,-2.32521114685975,0.286,0.982,0.00214926062832272,"Platelet","RPS5"
1.57604452039677e-07,-2.1066248094282,0.214,0.979,0.00216138745527213,"Platelet","RPS28"
2.02753842594386e-07,-2.45530383291729,0.214,0.919,0.0027805661973394,"Platelet","RPS26"
2.13263896483533e-07,1.94863860291572,0.429,0.074,0.00292470107637517,"Platelet","RDH11"
2.44372928464617e-07,-1.77036951363881,0.714,0.987,0.00335133034096376,"Platelet","TPT1"
2.55950049013666e-07,-3.11237419434344,0.286,0.913,0.00351009897217341,"Platelet","RPL34"
2.85531354272154e-07,-2.20616425978738,0.357,1,0.00391577699248832,"Platelet","RPS2"
2.94233126048049e-07,3.00523227261705,0.786,0.342,0.00403511309062294,"Platelet","LAMTOR1"
3.187912436313e-07,-2.93619424642917,0.286,0.91,0.00437190311515964,"Platelet","JUNB"
3.38114570773066e-07,2.18548329964157,0.929,0.589,0.00463690322358182,"Platelet","SAT1"
3.54067523689072e-07,-1.86336298882359,0.286,0.989,0.00485568201987194,"Platelet","RPL35A"
3.61747861907685e-07,1.46254020415088,0.286,0.034,0.00496101017820199,"Platelet","GNB5"
4.32515760168265e-07,-2.90204067702306,0.143,0.816,0.00593152113494759,"Platelet","RPL22"
4.45222894622409e-07,-2.8540930660377,0.143,0.837,0.00610578677685171,"Platelet","GLTSCR2"
5.2748830422695e-07,2.27751982367141,0.857,0.565,0.00723397460416839,"Platelet","OST4"
5.71715165735976e-07,-2.09354708094056,0.286,0.958,0.00784050178290317,"Platelet","RPL37"
5.83873105471065e-07,-2.02616412378618,0.357,0.976,0.00800723576843018,"Platelet","NACA"
5.91772261344075e-07,-2.24637799538835,0.286,0.93,0.00811556479207265,"Platelet","RPS29"
5.96120232367271e-07,2.29986310955172,0.857,0.464,0.00817519286668476,"Platelet","FKBP1A"
7.14534845186994e-07,-1.83001617535681,0.643,0.999,0.00979913086689443,"Platelet","RPS18"
7.15732095899973e-07,-2.10157699271455,0.286,0.982,0.00981554996317223,"Platelet","RPL7A"
7.25019536923721e-07,-2.41196993023387,0.286,0.891,0.00994291792937191,"Platelet","EEF1B2"
7.75908307915689e-07,2.10833022145046,0.786,0.327,0.0106408065347558,"Platelet","TIMP1"
8.06557758642115e-07,2.63808964512061,0.786,0.338,0.011061133102018,"Platelet","DYNLL1"
8.53452055339178e-07,-2.66177235302207,0.214,0.833,0.0117042414869215,"Platelet","NPM1"
8.93476607231323e-07,-2.27037760081122,0.143,0.897,0.0122531381915704,"Platelet","RPL38"
1.05143611393247e-06,1.70348202841152,0.286,0.038,0.0144193948664699,"Platelet","PYGL"
1.11134571531732e-06,-1.73059989339907,0.357,0.998,0.0152409951398618,"Platelet","RPL28"
1.1557191445572e-06,2.37297388179542,0.5,0.123,0.0158495323484575,"Platelet","RBBP6"
1.23579119190816e-06,1.87747456558734,0.357,0.06,0.0169476404058286,"Platelet","RIOK3"
1.25638671518995e-06,-2.16899660254993,0.214,0.928,0.0172300874121149,"Platelet","PFDN5"
1.28313103867785e-06,2.02734560476448,0.571,0.148,0.017596859064428,"Platelet","NENF"
1.29026770240101e-06,2.51540271660069,0.857,0.423,0.0176947312707275,"Platelet","PKM"
1.42434938147127e-06,1.76965744877238,1,1,0.019533527417497,"Platelet","TMSB4X"
1.65800353884332e-06,2.31168438162307,0.286,0.04,0.0227378605316973,"Platelet","APP"
1.71752989192853e-06,-1.82897831280872,0.429,0.99,0.0235542049379079,"Platelet","RPL8"
1.76746771984513e-06,-1.87480894046827,0.5,0.957,0.0242390523099561,"Platelet","RPS20"
1.78377128393474e-06,-1.5831515700207,0.286,0.953,0.0244626393878811,"Platelet","RPS11"
2.00141034509958e-06,1.98146998407558,0.5,0.125,0.0274473414726956,"Platelet","TLN1"
2.13062319942655e-06,-2.37777881231601,0.214,0.826,0.0292193665569357,"Platelet","ATP5G2"
2.25867278568544e-06,-2.21083023215269,0.286,0.898,0.0309754385828901,"Platelet","CD52"
2.46601154138768e-06,-1.58697517971702,0.357,0.995,0.0338188822785907,"Platelet","RPS15"
2.47236718563321e-06,-0.868605363698164,0.286,0.991,0.0339060435837738,"Platelet","RPS8"
2.54162063502647e-06,-1.76310519131048,0.286,0.997,0.0348557853887531,"Platelet","RPS19"
2.55413949685951e-06,1.62736046531829,0.357,0.062,0.0350274690599313,"Platelet","LMNA"
2.5576326123695e-06,1.51424994125526,0.357,0.061,0.0350753736460353,"Platelet","DAP"
2.73631980585634e-06,1.9548245232958,0.429,0.091,0.0375258898175139,"Platelet","PYCR2"
2.84985727312854e-06,-2.84421413066543,0.071,0.737,0.0390829426436848,"Platelet","SRSF5"
2.93640669021734e-06,-1.84340643633776,0.357,0.987,0.0402698813496406,"Platelet","RPL18"
2.99242107924012e-06,-1.64681106394916,0.429,0.995,0.041038062680699,"Platelet","RPLP2"
4.00225639165265e-06,-1.78776660303891,0.357,0.97,0.0548869441551244,"Platelet","EEF1D"
4.36987263692548e-06,1.87927296930454,0.5,0.132,0.059928433342796,"Platelet","UBAC2"
4.66315084318688e-06,-1.69681269706954,0.429,0.956,0.0639504506634649,"Platelet","RPL24"
4.98505864106419e-06,2.1414796813277,0.429,0.094,0.0683650942035543,"Platelet","RABGAP1L"
5.34331356288056e-06,1.84116302409732,0.5,0.129,0.073278202201344,"Platelet","MTPN"
5.86376093206781e-06,2.13822211983587,0.5,0.14,0.0804156174223779,"Platelet","PTPN18"
